,mer_id,loc_id,mer_loc_records,popularity,openning_date,last_purchase_date,average_purchase_interval
5820,2312,349,7,0.0036458333333333334,20151123,20151130,1.0
5821,6591,327,4,0.01015228426395939,20151123,20151127,1.0
5822,2234,56,12,0.0072507552870090634,20151123,20151130,0.5833333333333334
5823,9407,109,1,0.011494252873563218,20151123,20151123,0.0
5824,348,366,11,0.008627450980392156,20151123,20151130,0.6363636363636364
5825,6799,68,5,0.012437810945273632,20151123,20151125,0.4
5826,9421,453,1,0.005,20151123,20151123,0.0
5827,5866,68,1,0.0024875621890547263,20151123,20151123,0.0
5828,7533,346,1,9.536524890329964e-05,20151123,20151123,0.0
5829,9407,482,2,0.000612369871402327,20151123,20151124,0.5
5830,609,490,4,0.0011302627860977678,20151123,20151124,0.25
5831,8784,381,6,0.10714285714285714,20151123,20151128,0.8333333333333334
5832,4975,461,4,0.00025446911381131113,20151123,20151128,1.25
5833,3838,457,1,0.0002901073397156948,20151123,20151123,0.0
5834,8602,382,1,0.009259259259259259,20151123,20151123,0.0
5835,6012,61,1,0.0009633911368015414,20151123,20151123,0.0
5836,7602,360,9,0.000673551863493489,20151123,20151130,0.7777777777777778
5837,4906,263,8,0.041666666666666664,20151123,20151125,0.25
5838,9143,382,2,0.018518518518518517,20151123,20151123,0.0
5839,435,6,18,0.0003397252000603956,20151123,20151127,0.2222222222222222
5840,4516,382,2,0.018518518518518517,20151123,20151123,0.0
5841,4266,263,7,0.036458333333333336,20151123,20151126,0.42857142857142855
5842,9322,263,1,0.005208333333333333,20151123,20151123,0.0
5843,7591,457,1,0.0002901073397156948,20151123,20151123,0.0
5844,2172,360,1,7.4839095943721e-05,20151123,20151123,0.0
5845,1285,82,1,0.00034328870580157915,20151123,20151123,0.0
5846,4689,61,1,0.0009633911368015414,20151123,20151123,0.0
5847,7768,50,5,0.03816793893129771,20151123,20151128,1.0
5848,2883,60,7,0.0006629415664362155,20151123,20151128,0.7142857142857143
5849,294,445,1,0.00042158516020236085,20151123,20151123,0.0
5850,615,40,1,0.0004336513443191674,20151123,20151123,0.0
5851,5395,40,1,0.0004336513443191674,20151123,20151123,0.0
5852,653,445,1,0.00042158516020236085,20151123,20151123,0.0
5853,615,404,2,0.0002904443799012489,20151123,20151123,0.0
5854,7878,421,5,0.06578947368421052,20151123,20151129,1.2
5855,6379,421,8,0.10526315789473684,20151123,20151126,0.375
5856,4667,170,2,0.023255813953488372,20151123,20151130,3.5
5857,4299,13,2,0.009852216748768473,20151123,20151127,2.0
5858,2704,161,1,0.001658374792703151,20151123,20151123,0.0
5859,8548,86,6,0.014778325123152709,20151123,20151129,1.0
5860,2606,202,35,0.5932203389830508,20151123,20151130,0.2
5861,4920,178,1,0.00022805017103762827,20151123,20151123,0.0
5862,4292,243,1,0.0033333333333333335,20151123,20151123,0.0
5863,615,115,3,0.0020646937370956643,20151123,20151123,0.0
5864,7200,132,5,0.0009752291788570314,20151123,20151130,1.4
5865,402,52,1,7.804573480059315e-05,20151123,20151123,0.0
5866,406,476,7,0.03111111111111111,20151123,20151130,1.0
5867,1059,138,1,1.3902984970873247e-05,20151123,20151123,0.0
5868,8593,455,1,0.0006523157208088715,20151123,20151123,0.0
5869,1421,455,1,0.0006523157208088715,20151123,20151123,0.0
5870,7548,345,7,0.004361370716510903,20151123,20151126,0.42857142857142855
5871,7547,1,2,0.13333333333333333,20151123,20151128,2.5
5872,615,52,1,7.804573480059315e-05,20151123,20151123,0.0
5873,5108,272,17,0.0008062221379114104,20151123,20151130,0.4117647058823529
5874,2949,407,2,0.003795066413662239,20151123,20151123,0.0
5875,4614,8,1,0.0005665722379603399,20151123,20151123,0.0
5876,2771,348,3,0.00012169398020444589,20151123,20151129,2.0
5877,7512,480,4,0.0003734478573429185,20151123,20151129,1.5
5878,2606,128,197,0.43392070484581496,20151123,20151130,0.03553299492385787
5879,9167,336,13,1.0,20151123,20151129,0.46153846153846156
5880,6519,34,3,0.0012371134020618556,20151123,20151127,1.3333333333333333
5881,5286,250,2,0.0078125,20151123,20151126,1.5
5882,7424,322,2,0.0003012501882813677,20151123,20151130,3.5
5883,5615,60,7,0.0006629415664362155,20151123,20151128,0.7142857142857143
5884,2225,21,10,0.03460207612456748,20151123,20151130,0.7
5885,364,346,8,0.0007629219912263971,20151123,20151130,0.875
5886,2930,23,2,0.003003003003003003,20151123,20151123,0.0
5887,3782,76,2,0.00014551804423748544,20151123,20151127,2.0
5888,8849,437,6,0.0009624639076034649,20151123,20151128,0.8333333333333334
5889,6702,172,2,5.0591925528685624e-05,20151123,20151123,0.0
5890,4792,352,1,0.0018050541516245488,20151123,20151123,0.0
5891,6888,245,2,0.0010240655401945725,20151123,20151129,3.0
5892,8775,34,1,0.0004123711340206186,20151123,20151123,0.0
5893,3829,33,1,7.705347511172754e-05,20151123,20151123,0.0
5894,8591,33,3,0.0002311604253351826,20151124,20151127,1.0
5895,1880,360,3,0.000224517287831163,20151124,20151130,2.0
5896,9189,455,2,0.001304631441617743,20151124,20151127,1.5
5897,8935,99,2,0.01282051282051282,20151124,20151125,0.5
5898,2005,88,64,0.006301693580149665,20151124,20151130,0.09375
5899,9388,330,3,0.00023912003825920613,20151124,20151130,2.0
5900,7167,136,4,0.007518796992481203,20151124,20151124,0.0
5901,2413,99,4,0.02564102564102564,20151124,20151130,1.5
5902,118,123,4,0.002785515320334262,20151124,20151124,0.0
5903,5434,115,3,0.0020646937370956643,20151124,20151130,2.0
5904,6710,6,1,1.8873622225577534e-05,20151124,20151124,0.0
5905,3776,56,2,0.0012084592145015106,20151124,20151125,0.5
5906,1647,360,1,7.4839095943721e-05,20151124,20151124,0.0
5907,4480,405,1,0.011627906976744186,20151124,20151124,0.0
5908,3765,383,1,0.0012610340479192938,20151124,20151124,0.0
5909,118,14,4,0.021739130434782608,20151124,20151130,1.5
5910,552,101,9,0.02631578947368421,20151124,20151130,0.6666666666666666
5911,7809,400,5,0.09259259259259259,20151124,20151130,1.2
5912,7240,360,1,7.4839095943721e-05,20151124,20151124,0.0
5913,9995,455,2,0.001304631441617743,20151124,20151126,1.0
5914,4327,85,115,0.09433962264150944,20151124,20151127,0.02608695652173913
5915,1409,317,4,0.012618296529968454,20151124,20151130,1.5
5916,2352,457,2,0.0005802146794313896,20151124,20151130,3.0
5917,1783,280,2,0.05128205128205128,20151124,20151125,0.5
5918,8639,87,7,0.3333333333333333,20151124,20151126,0.2857142857142857
5919,4129,343,5,0.056179775280898875,20151124,20151124,0.0
5920,1401,307,2,0.029411764705882353,20151124,20151127,1.5
5921,7801,250,6,0.0234375,20151124,20151124,0.0
5922,7959,57,4,0.0005732301519059903,20151124,20151127,0.75
5923,9315,173,1,0.058823529411764705,20151124,20151124,0.0
5924,1101,397,2,0.03508771929824561,20151124,20151129,2.5
5925,8509,397,1,0.017543859649122806,20151124,20151124,0.0
5926,7466,59,11,0.14666666666666667,20151124,20151127,0.2727272727272727
5927,5160,59,26,0.3466666666666667,20151124,20151127,0.11538461538461539
5928,4216,59,4,0.05333333333333334,20151124,20151127,0.75
5929,6345,348,13,0.0005273405808859322,20151124,20151129,0.38461538461538464
5930,9465,59,5,0.06666666666666667,20151124,20151128,0.8
5931,9785,59,5,0.06666666666666667,20151124,20151129,1.0
5932,797,88,2,0.00019692792437967703,20151124,20151124,0.0
5933,389,88,1,9.846396218983852e-05,20151124,20151124,0.0
5934,5326,115,1,0.0006882312456985547,20151124,20151124,0.0
5935,3048,214,5,0.001584786053882726,20151124,20151126,0.4
5936,3382,265,2,0.00032943501894251357,20151124,20151125,0.5
5937,4165,214,7,0.0022187004754358162,20151124,20151130,0.8571428571428571
5938,9773,415,2,0.18181818181818182,20151124,20151124,0.0
5939,9310,83,5,0.0005436555398499511,20151124,20151127,0.6
5940,6335,461,14,0.000890641898339589,20151124,20151129,0.35714285714285715
5941,168,32,3,0.0008073196986006459,20151124,20151130,2.0
5942,7991,368,4,0.0007651109410864575,20151124,20151127,0.75
5943,7437,413,1,1.0,20151124,20151124,0.0
5944,7876,132,6,0.0011702750146284377,20151124,20151130,1.0
5945,6655,132,5,0.0009752291788570314,20151124,20151130,1.2
5946,6629,167,8,0.08421052631578947,20151124,20151129,0.625
5947,2606,102,345,0.32825880114176975,20151124,20151130,0.017391304347826087
5948,6433,49,2,0.00042069835927639884,20151124,20151124,0.0
5949,4134,167,2,0.021052631578947368,20151124,20151127,1.5
5950,1722,408,2,0.2222222222222222,20151124,20151127,1.5
5951,6027,245,2,0.0010240655401945725,20151124,20151124,0.0
5952,6769,163,3,0.0012975778546712802,20151124,20151125,0.3333333333333333
5953,9929,308,12,0.0013577732518669382,20151124,20151129,0.4166666666666667
5954,6271,34,1,0.0004123711340206186,20151124,20151124,0.0
5955,8719,210,7,0.1111111111111111,20151124,20151130,0.8571428571428571
5956,8776,264,2,0.06666666666666667,20151124,20151128,2.0
5957,7105,339,10,0.0012853470437017994,20151124,20151129,0.5
5958,452,25,8,0.0008719346049046321,20151124,20151129,0.625
5959,1295,460,4,0.004223864836325237,20151124,20151129,1.25
5960,8794,358,10,0.006313131313131313,20151124,20151130,0.6
5961,820,245,109,0.055811571940604196,20151124,20151130,0.05504587155963303
5962,3934,192,63,0.0200445434298441,20151124,20151130,0.09523809523809523
5963,3290,481,1,0.0016666666666666668,20151124,20151124,0.0
5964,2921,481,2,0.0033333333333333335,20151124,20151127,1.5
5965,4374,122,5,0.03225806451612903,20151124,20151130,1.2
5966,9678,445,4,0.0016863406408094434,20151124,20151127,0.75
5967,4425,63,1,0.00013005592404734037,20151124,20151124,0.0
5968,7179,122,3,0.01935483870967742,20151124,20151127,1.0
5969,9800,465,1,0.024390243902439025,20151124,20151124,0.0
5970,1947,110,2,0.007575757575757576,20151124,20151128,2.0
5971,8181,199,7,0.0196078431372549,20151124,20151129,0.7142857142857143
5972,7814,53,16,0.0285204991087344,20151124,20151130,0.375
5973,9605,55,8,0.014010507880910683,20151124,20151130,0.75
5974,5944,66,10,0.16129032258064516,20151124,20151124,0.0
5975,8694,461,1,6.361727845282778e-05,20151124,20151124,0.0
5976,8139,32,2,0.0005382131324004305,20151124,20151129,2.5
5977,6827,197,1,5.206977349648529e-05,20151124,20151124,0.0
5978,6522,275,5,0.15151515151515152,20151124,20151129,1.0
5979,7110,24,1,0.009259259259259259,20151124,20151124,0.0
5980,8831,457,2,0.0005802146794313896,20151124,20151130,3.0
5981,7533,91,7,0.00026255579310603504,20151124,20151130,0.8571428571428571
5982,9557,17,1,9.27299703264095e-05,20151124,20151124,0.0
5983,4448,258,2,0.16666666666666666,20151124,20151125,0.5
5984,9129,463,2,0.05,20151124,20151124,0.0
5985,7594,249,4,0.00098159509202454,20151124,20151128,1.0
5986,2523,471,3,0.07142857142857142,20151124,20151124,0.0
5987,665,402,2,0.0005979073243647235,20151124,20151128,2.0
5988,607,330,6,0.00047824007651841227,20151124,20151129,0.8333333333333334
5989,7768,82,32,0.010985238585650533,20151124,20151130,0.1875
5990,6589,6,2,3.774724445115507e-05,20151124,20151129,2.5
5991,4010,82,1,0.00034328870580157915,20151124,20151124,0.0
5992,2739,274,17,0.4722222222222222,20151124,20151129,0.29411764705882354
5993,4684,498,3,0.06818181818181818,20151124,20151125,0.3333333333333333
5994,180,17,6,0.000556379821958457,20151124,20151130,1.0
5995,6345,330,17,0.0013550135501355014,20151124,20151129,0.29411764705882354
5996,6629,165,14,0.30434782608695654,20151124,20151129,0.35714285714285715
5997,7496,114,1,0.0001552072016141549,20151124,20151124,0.0
5998,3995,228,11,0.003486529318541997,20151124,20151129,0.45454545454545453
5999,2739,483,17,0.11888111888111888,20151124,20151129,0.29411764705882354
6000,3119,339,19,0.002442159383033419,20151125,20151130,0.2631578947368421
6001,2848,91,8,0.00030006376354975434,20151125,20151127,0.25
6002,2629,40,1,0.0004336513443191674,20151125,20151125,0.0
6003,8410,32,1,0.00026910656620021526,20151125,20151125,0.0
6004,4758,337,10,0.00040019209220425807,20151125,20151127,0.2
6005,947,410,1,0.00018667164457718873,20151125,20151125,0.0
6006,8945,60,2,0.00018941187612463303,20151125,20151129,2.0
6007,3164,445,1,0.00042158516020236085,20151125,20151125,0.0
6008,4507,445,4,0.0016863406408094434,20151125,20151127,0.5
6009,6390,339,26,0.0033419023136246786,20151125,20151129,0.15384615384615385
6010,8762,215,1,0.004608294930875576,20151125,20151125,0.0
6011,3387,245,1,0.0005120327700972862,20151125,20151125,0.0
6012,3175,358,16,0.010101010101010102,20151125,20151128,0.1875
6013,445,178,4,0.0009122006841505131,20151125,20151129,1.0
6014,6995,130,5,0.0012909888974954814,20151125,20151130,1.0
6015,6971,358,9,0.005681818181818182,20151125,20151126,0.1111111111111111
6016,784,461,1,6.361727845282778e-05,20151125,20151125,0.0
6017,5702,115,4,0.0027529249827942187,20151125,20151127,0.5
6018,5086,91,1,3.750797044371929e-05,20151125,20151125,0.0
6019,6871,490,3,0.0008476970895733258,20151125,20151127,0.6666666666666666
6020,9807,441,1,4.051863857374392e-05,20151125,20151125,0.0
6021,5242,277,5,0.0016501650165016502,20151125,20151130,1.0
6022,3274,358,11,0.006944444444444444,20151125,20151125,0.0
6023,6779,396,1,0.0025974025974025974,20151125,20151125,0.0
6024,2955,358,4,0.0025252525252525255,20151125,20151130,1.25
6025,6795,6,2,3.774724445115507e-05,20151125,20151129,2.0
6026,4392,217,2,0.0030075187969924814,20151125,20151129,2.0
6027,9429,31,2,0.0035460992907801418,20151125,20151128,1.5
6028,5433,438,1,0.00020092425155716296,20151125,20151125,0.0
6029,7658,224,2,0.01680672268907563,20151125,20151130,2.5
6030,9200,323,2,0.10526315789473684,20151125,20151125,0.0
6031,976,216,4,0.000279876854184159,20151125,20151126,0.25
6032,1168,85,2,0.0016406890894175555,20151125,20151125,0.0
6033,758,178,5,0.0011402508551881414,20151125,20151130,1.0
6034,5190,78,3,0.00028996713705780014,20151125,20151127,0.6666666666666666
6035,8940,96,5,0.04065040650406504,20151125,20151128,0.6
6036,7864,60,1,9.470593806231651e-05,20151125,20151125,0.0
6037,8895,358,4,0.0025252525252525255,20151125,20151126,0.25
6038,9480,4,1,0.05555555555555555,20151125,20151125,0.0
6039,4006,324,1,0.002824858757062147,20151125,20151125,0.0
6040,8001,324,2,0.005649717514124294,20151125,20151126,0.5
6041,1929,207,4,0.047058823529411764,20151125,20151129,1.0
6042,7101,83,2,0.00021746221593998044,20151125,20151128,1.5
6043,6066,92,3,0.006185567010309278,20151125,20151130,1.6666666666666667
6044,5919,33,21,0.0016181229773462784,20151125,20151130,0.23809523809523808
6045,7906,32,3,0.0008073196986006459,20151125,20151129,1.3333333333333333
6046,4988,60,1,9.470593806231651e-05,20151125,20151125,0.0
6047,1829,85,1,0.0008203445447087777,20151125,20151125,0.0
6048,8858,6,32,0.0006039559112184811,20151125,20151130,0.15625
6049,7634,12,6,0.02631578947368421,20151125,20151130,0.8333333333333334
6050,3828,468,2,0.0012345679012345679,20151125,20151126,0.5
6051,7377,82,3,0.0010298661174047373,20151125,20151130,1.6666666666666667
6052,1291,162,19,0.007515822784810127,20151125,20151130,0.2631578947368421
6053,6826,68,1,0.0024875621890547263,20151125,20151125,0.0
6054,6315,230,3,0.00014955134596211366,20151125,20151129,1.3333333333333333
6055,9641,61,3,0.002890173410404624,20151125,20151125,0.0
6056,8903,95,2,0.0015174506828528073,20151125,20151125,0.0
6057,7618,289,3,0.125,20151125,20151125,0.0
6058,9313,483,17,0.11888111888111888,20151125,20151128,0.17647058823529413
6059,7104,228,3,0.0009508716323296355,20151125,20151127,0.6666666666666666
6060,3780,1,2,0.13333333333333333,20151125,20151125,0.0
6061,9005,106,2,0.002751031636863824,20151125,20151125,0.0
6062,3616,307,3,0.04411764705882353,20151125,20151127,0.6666666666666666
6063,4454,369,6,0.005050505050505051,20151125,20151129,0.6666666666666666
6064,3552,483,6,0.04195804195804196,20151125,20151128,0.5
6065,2347,95,1,0.0007587253414264037,20151125,20151125,0.0
6066,4373,129,1,9.0711175616836e-05,20151125,20151125,0.0
6067,1052,58,1,0.0029154518950437317,20151125,20151125,0.0
6068,6390,138,22,0.0003058656693592114,20151125,20151129,0.18181818181818182
6069,3455,61,2,0.0019267822736030828,20151125,20151125,0.0
6070,9163,360,1,7.4839095943721e-05,20151125,20151125,0.0
6071,3033,358,21,0.013257575757575758,20151125,20151129,0.19047619047619047
6072,4432,461,2,0.00012723455690565557,20151125,20151125,0.0
6073,7285,233,6,1.0,20151125,20151127,0.3333333333333333
6074,3059,171,7,0.5,20151125,20151130,0.7142857142857143
6075,4043,164,3,0.003157894736842105,20151125,20151127,0.6666666666666666
6076,3597,442,1,0.000585480093676815,20151125,20151125,0.0
6077,571,340,3,0.0001912167760851552,20151125,20151128,1.0
6078,6048,34,1,0.0004123711340206186,20151125,20151125,0.0
6079,8326,171,2,0.14285714285714285,20151125,20151130,2.5
6080,7711,334,10,0.3225806451612903,20151125,20151127,0.2
6081,5563,167,1,0.010526315789473684,20151125,20151125,0.0
6082,8469,167,3,0.031578947368421054,20151125,20151128,1.0
6083,7922,333,1,0.00045934772622875517,20151125,20151125,0.0
6084,4305,480,12,0.0011203435720287555,20151125,20151130,0.4166666666666667
6085,5087,181,1,0.02702702702702703,20151125,20151125,0.0
6086,366,162,1,0.00039556962025316455,20151125,20151125,0.0
6087,5975,167,3,0.031578947368421054,20151125,20151127,0.6666666666666666
6088,7549,334,8,0.25806451612903225,20151125,20151127,0.25
6089,4334,82,1,0.00034328870580157915,20151125,20151125,0.0
6090,3564,167,1,0.010526315789473684,20151125,20151125,0.0
6091,4143,6,2,3.774724445115507e-05,20151125,20151127,1.0
6092,1489,68,5,0.012437810945273632,20151125,20151127,0.4
6093,3282,355,2,0.00038902937171756465,20151125,20151128,1.5
6094,6245,272,2,9.484966328369534e-05,20151125,20151126,0.5
6095,5493,87,1,0.047619047619047616,20151125,20151125,0.0
6096,5832,298,2,0.2,20151125,20151126,0.5
6097,9168,278,4,0.010498687664041995,20151125,20151130,1.25
6098,5086,346,1,9.536524890329964e-05,20151125,20151125,0.0
6099,4931,373,2,0.25,20151125,20151127,1.0
6100,4535,49,1,0.00021034917963819942,20151125,20151125,0.0
6101,2887,422,3,0.2,20151125,20151129,1.3333333333333333
6102,5738,14,1,0.005434782608695652,20151126,20151126,0.0
6103,1185,14,1,0.005434782608695652,20151126,20151126,0.0
6104,8328,278,4,0.010498687664041995,20151126,20151128,0.5
6105,2036,327,1,0.0025380710659898475,20151126,20151126,0.0
6106,7316,296,6,0.007263922518159807,20151126,20151130,0.6666666666666666
6107,6079,327,7,0.017766497461928935,20151126,20151130,0.5714285714285714
6108,5549,327,6,0.015228426395939087,20151126,20151126,0.0
6109,2335,84,23,0.0009040169797971858,20151126,20151130,0.17391304347826086
6110,1609,66,1,0.016129032258064516,20151126,20151126,0.0
6111,1240,66,1,0.016129032258064516,20151126,20151126,0.0
6112,2046,55,2,0.0035026269702276708,20151126,20151130,2.0
6113,910,34,2,0.0008247422680412372,20151126,20151130,2.0
6114,5423,130,10,0.002581977794990963,20151126,20151130,0.4
6115,3234,178,2,0.00045610034207525655,20151126,20151130,2.0
6116,3845,95,1,0.0007587253414264037,20151126,20151126,0.0
6117,2734,383,2,0.0025220680958385876,20151126,20151129,1.5
6118,3237,55,5,0.008756567425569177,20151126,20151129,0.6
6119,6523,63,1,0.00013005592404734037,20151126,20151126,0.0
6120,6345,91,7,0.00026255579310603504,20151126,20151126,0.0
6121,6315,63,7,0.0009103914683313824,20151126,20151129,0.42857142857142855
6122,6345,78,16,0.0015464913976416005,20151126,20151129,0.1875
6123,5093,198,3,0.2727272727272727,20151126,20151130,1.3333333333333333
6124,1598,420,3,0.17647058823529413,20151126,20151126,0.0
6125,6074,421,7,0.09210526315789473,20151126,20151129,0.42857142857142855
6126,3385,421,4,0.05263157894736842,20151126,20151129,0.75
6127,3579,228,1,0.0003169572107765452,20151126,20151126,0.0
6128,2074,421,3,0.039473684210526314,20151126,20151129,1.0
6129,7407,36,2,1.0,20151126,20151126,0.0
6130,5447,34,5,0.002061855670103093,20151126,20151129,0.6
6131,5526,125,1,8.933357155619081e-05,20151126,20151126,0.0
6132,4382,183,11,0.006466784244562022,20151126,20151129,0.2727272727272727
6133,1402,66,5,0.08064516129032258,20151126,20151128,0.4
6134,9123,172,45,0.0011383183243954265,20151126,20151130,0.08888888888888889
6135,736,245,7,0.0035842293906810036,20151126,20151130,0.5714285714285714
6136,2415,420,1,0.058823529411764705,20151126,20151126,0.0
6137,4261,315,4,0.011428571428571429,20151126,20151130,1.0
6138,3960,339,4,0.0005141388174807198,20151126,20151129,0.75
6139,1648,313,2,0.003590664272890485,20151126,20151130,2.0
6140,2335,446,11,0.0012578616352201257,20151126,20151130,0.36363636363636365
6141,813,162,3,0.0011867088607594937,20151126,20151130,1.3333333333333333
6142,2202,146,2,0.0006197706848466068,20151126,20151128,1.0
6143,6762,461,2,0.00012723455690565557,20151126,20151128,1.0
6144,3892,358,12,0.007575757575757576,20151126,20151130,0.3333333333333333
6145,8293,358,3,0.001893939393939394,20151126,20151126,0.0
6146,5282,197,7,0.00036448841447539703,20151126,20151128,0.2857142857142857
6147,2056,341,16,0.005186385737439222,20151126,20151130,0.25
6148,3280,199,3,0.008403361344537815,20151126,20151126,0.0
6149,1405,91,1,3.750797044371929e-05,20151126,20151126,0.0
6150,3535,326,1,0.0007122507122507123,20151126,20151126,0.0
6151,6564,199,3,0.008403361344537815,20151126,20151126,0.0
6152,6345,146,13,0.004028509451502944,20151126,20151128,0.15384615384615385
6153,5246,60,2,0.00018941187612463303,20151126,20151130,2.0
6154,9963,368,3,0.0005738332058148432,20151126,20151130,1.3333333333333333
6155,5197,480,1,9.336196433572963e-05,20151126,20151126,0.0
6156,4524,223,1,0.008264462809917356,20151126,20151126,0.0
6157,1865,85,10,0.008203445447087777,20151126,20151130,0.4
6158,6800,31,1,0.0017730496453900709,20151126,20151126,0.0
6159,1225,1,2,0.13333333333333333,20151126,20151128,1.0
6160,9973,1,3,0.2,20151126,20151128,0.6666666666666666
6161,3222,1,3,0.2,20151126,20151128,0.6666666666666666
6162,6315,112,5,0.0006043756799226399,20151126,20151130,0.8
6163,9434,358,3,0.001893939393939394,20151126,20151130,1.3333333333333333
6164,4417,1,3,0.2,20151126,20151128,0.6666666666666666
6165,2022,197,1,5.206977349648529e-05,20151126,20151126,0.0
6166,2794,359,1,0.14285714285714285,20151126,20151126,0.0
6167,5745,64,1,0.014285714285714285,20151126,20151126,0.0
6168,4405,377,1,0.1111111111111111,20151126,20151126,0.0
6169,8036,397,1,0.017543859649122806,20151126,20151126,0.0
6170,2244,173,8,0.47058823529411764,20151126,20151130,0.5
6171,2966,87,3,0.14285714285714285,20151126,20151130,1.3333333333333333
6172,6005,73,6,0.05309734513274336,20151126,20151128,0.3333333333333333
6173,6899,483,6,0.04195804195804196,20151126,20151129,0.5
6174,1427,167,1,0.010526315789473684,20151126,20151126,0.0
6175,6315,265,4,0.0006588700378850271,20151126,20151130,1.0
6176,3591,338,1,0.01098901098901099,20151126,20151126,0.0
6177,1332,59,7,0.09333333333333334,20151126,20151127,0.14285714285714285
6178,377,201,2,0.038461538461538464,20151126,20151130,2.0
6179,2396,97,2,0.002254791431792559,20151126,20151127,0.5
6180,2326,115,2,0.0013764624913971094,20151126,20151126,0.0
6181,2588,187,1,0.3333333333333333,20151126,20151126,0.0
6182,4948,230,11,0.0005483549351944167,20151126,20151130,0.36363636363636365
6183,2326,280,3,0.07692307692307693,20151126,20151126,0.0
6184,8458,462,5,0.008710801393728223,20151126,20151126,0.0
6185,4378,172,8,0.0002023677021147425,20151126,20151128,0.25
6186,9628,172,3,7.588788829302844e-05,20151126,20151129,1.0
6187,1454,6,1,1.8873622225577534e-05,20151126,20151126,0.0
6188,1990,300,9,0.018367346938775512,20151126,20151130,0.4444444444444444
6189,9845,47,33,0.0010832102412604628,20151126,20151130,0.12121212121212122
6190,2228,390,1,0.007874015748031496,20151126,20151126,0.0
6191,2670,390,2,0.015748031496062992,20151126,20151128,1.0
6192,5862,246,1,0.00022232103156958648,20151126,20151126,0.0
6193,8443,306,1,0.011111111111111112,20151126,20151126,0.0
6194,877,338,1,0.01098901098901099,20151126,20151126,0.0
6195,3477,32,6,0.0016146393972012918,20151126,20151130,0.6666666666666666
6196,4764,338,12,0.13186813186813187,20151126,20151130,0.3333333333333333
6197,75,32,5,0.0013455328310010765,20151126,20151129,0.6
6198,7615,497,2,0.5,20151126,20151127,0.5
6199,3376,338,3,0.03296703296703297,20151126,20151126,0.0
6200,3710,338,5,0.054945054945054944,20151126,20151129,0.6
6201,9222,245,4,0.002048131080389145,20151126,20151129,0.75
6202,2600,338,3,0.03296703296703297,20151126,20151126,0.0
6203,5572,143,3,0.019867549668874173,20151126,20151130,1.3333333333333333
6204,5937,348,8,0.00032451728054518905,20151126,20151128,0.25
6205,2554,307,11,0.16176470588235295,20151126,20151128,0.18181818181818182
6206,793,307,5,0.07352941176470588,20151126,20151128,0.4
6207,5831,254,8,0.000568101121999716,20151126,20151129,0.375
6208,6721,6,2,3.774724445115507e-05,20151126,20151130,2.0
6209,2318,228,1,0.0003169572107765452,20151126,20151126,0.0
6210,7844,263,6,0.03125,20151126,20151126,0.0
6211,5781,457,1,0.0002901073397156948,20151126,20151126,0.0
6212,3187,32,7,0.001883745963401507,20151126,20151130,0.5714285714285714
6213,5585,343,2,0.02247191011235955,20151126,20151127,0.5
6214,5024,263,6,0.03125,20151126,20151126,0.0
6215,5131,458,1,0.02,20151126,20151126,0.0
6216,1865,154,6,0.04285714285714286,20151126,20151130,0.6666666666666666
6217,1342,171,1,0.07142857142857142,20151126,20151126,0.0
6218,7258,172,9,0.0002276636648790853,20151126,20151128,0.2222222222222222
6219,7139,462,12,0.020905923344947737,20151126,20151126,0.0
6220,3294,216,6,0.00041981528127623844,20151126,20151130,0.6666666666666666
6221,8747,407,4,0.007590132827324478,20151126,20151130,1.0
6222,126,172,6,0.00015177577658605687,20151126,20151126,0.0
6223,9363,163,1,0.00043252595155709344,20151126,20151126,0.0
6224,2950,448,2,0.00099601593625498,20151126,20151127,0.5
6225,6536,188,14,0.0007899785577248617,20151126,20151130,0.2857142857142857
6226,5617,343,1,0.011235955056179775,20151126,20151126,0.0
6227,6345,83,5,0.0005436555398499511,20151126,20151127,0.2
6228,8597,468,1,0.0006172839506172839,20151126,20151126,0.0
6229,2424,79,39,0.11854103343465046,20151126,20151130,0.10256410256410256
6230,8289,389,11,0.8461538461538461,20151126,20151128,0.18181818181818182
6231,9525,381,5,0.08928571428571429,20151126,20151128,0.4
6232,8526,57,1,0.00014330753797649757,20151126,20151126,0.0
6233,8817,410,647,0.12077655404144111,20151127,20151130,0.00463678516228748
6234,8817,360,84,0.006286484059272564,20151127,20151130,0.03571428571428571
6235,3951,354,1,0.047619047619047616,20151127,20151127,0.0
6236,6135,240,2,0.18181818181818182,20151127,20151127,0.0
6237,7116,240,2,0.18181818181818182,20151127,20151127,0.0
6238,7385,360,1,7.4839095943721e-05,20151127,20151127,0.0
6239,6689,439,26,0.35135135135135137,20151127,20151127,0.0
6240,9993,360,1,7.4839095943721e-05,20151127,20151127,0.0
6241,6751,6,4,7.549448890231014e-05,20151127,20151128,0.25
6242,1826,80,1,0.0011273957158962795,20151127,20151127,0.0
6243,4100,478,2,1.0,20151127,20151128,0.5
6244,6568,322,1,0.00015062509414068384,20151127,20151127,0.0
6245,8817,322,358,0.053923783702364815,20151127,20151130,0.008379888268156424
6246,8513,190,6,0.00033898305084745765,20151127,20151127,0.0
6247,3361,197,2,0.00010413954699297059,20151127,20151130,1.5
6248,8817,11,525,0.16223733003708282,20151127,20151130,0.005714285714285714
6249,7940,91,6,0.00022504782266231574,20151127,20151129,0.3333333333333333
